-9.479479479479479664e+00 1.314649949343215784e-03 1.314562784714061764e-03 8.626781621596890000e-08 1.889708914335750918e-11 8.779158489005710088e-10
-9.459459459459459651e+00 1.357918567261874685e-03 1.357824591918005593e-03 9.302014959500683658e-08 2.074204920845081116e-11 9.344522250711825107e-10
-9.439439439439439639e+00 1.402470905786190906e-03 1.402369605358769070e-03 1.002831345445044050e-07 2.276308112483700808e-11 9.945297962426214194e-10
-9.419419419419419626e+00 1.448340026581879927e-03 1.448230849287250556e-03 1.080939542375807974e-07 2.497658567126689657e-11 1.058363806065720007e-09
-9.399399399399399613e+00 1.495559673505576000e-03 1.495442027535574554e-03 1.164923873897383443e-07 2.740045220811803423e-11 1.126182159736667712e-09
-9.379379379379379600e+00 1.544164281274578495e-03 1.544037532013268566e-03 1.255209809773878599e-07 3.005419006439222132e-11 1.198226142413176887e-09
-9.359359359359359587e+00 1.594188984074619824e-03 1.594052451130540358e-03 1.352252338315186319e-07 3.295907117548241382e-11 1.274751176786539651e-09
-9.339339339339339574e+00 1.645669624098799544e-03 1.645522578141145158e-03 1.456537917476694690e-07 3.613828490373539838e-11 1.356027621848627142e-09
-9.319319319319319561e+00 1.698642760010625388e-03 1.698484419397116099e-03 1.568586547882060896e-07 3.961710604828365470e-11 1.442341614993669652e-09
-9.299299299299299548e+00 1.753145675323999854e-03 1.752975202507473396e-03 1.688953974894456690e-07 4.342307713075113027e-11 1.533995959700015580e-09
-9.279279279279279535e+00 1.809216386692820118e-03 1.809032884392828633e-03 1.818234027244890135e-07 4.758620612971171168e-11 1.631311061147440949e-09
-9.259259259259259522e+00 1.866893652102713519e-03 1.866696159227607382e-03 1.957061100127621339e-07 5.213918092960871929e-11 1.734625912240825264e-09
-9.239239239239239510e+00 1.926216978957279082e-03 1.926004466261435101e-03 2.106112791093650679e-07 5.711760184972760145e-11 1.844299132631829783e-09
-9.219219219219219497e+00 1.987226632051105387e-03 1.986997997511056723e-03 2.266112697513812089e-07 6.256023372625403168e-11 1.960710063456292509e-09
-9.199199199199199484e+00 2.049963641421631653e-03 2.049717705313947817e-03 2.437833384844530977e-07 6.850927913598842334e-11 2.084259920637045758e-09
-9.179179179179179471e+00 2.114469810071854111e-03 2.114205309734629081e-03 2.622099535412387058e-07 7.501067447450969885e-11 2.215373009739894235e-09
-9.159159159159159458e+00 2.180787721555702777e-03 2.180503305814492521e-03 2.819791287939058772e-07 8.211441073511473918e-11 2.354498005514581812e-09
-9.139139139139139445e+00 2.248960747417783849e-03 2.248654970655747723e-03 3.031847778557000628e-07 8.987488097835331890e-11 2.502109299403348773e-09
-9.119119119119119432e+00 2.319033054479139808e-03 2.318704370330002765e-03 3.259270894619275478e-07 9.835125663615273966e-11 2.658708418457274870e-09
-9.099099099099099419e+00 2.391049611960430372e-03 2.390696366601697664e-03 3.503129253184661116e-07 1.076078949601268671e-10 2.824825519264967260e-09
-9.079079079079079406e+00 2.465056198433945248e-03 2.464676623456537978e-03 3.764562416663581662e-07 1.177147801015159408e-10 3.001020960670399053e-09
-9.059059059059059393e+00 2.541099408595700899e-03 2.540691613424867195e-03 4.044785358741231378e-07 1.287480005011324108e-10 3.187886959235802928e-09
-9.039039039039039380e+00 2.619226659848772950e-03 2.618788623689740844e-03 4.345093194353052225e-07 1.407902654726420100e-10 3.386049331593768611e-09
-9.019019019019019368e+00 2.699486198688915654e-03 2.699015761969306149e-03 4.666866188176135534e-07 1.539314640824554027e-10 3.596169328027747593e-09
-8.998998998998999355e+00 2.781927106883467365e-03 2.781421962162954412e-03 5.011575056817419563e-07 1.682692696654686791e-10 3.818945561825290656e-09
-8.978978978978979342e+00 2.866599307434430834e-03 2.866056989750535508e-03 5.380786580628662167e-07 1.839097935689912979e-10 4.055116039161586783e-09
-8.958958958958959329e+00 2.953553570316533403e-03 2.952971446933760815e-03 5.776169541859458294e-07 2.009682919886506180e-10 4.305460294493288089e-09
-8.938938938938939316e+00 3.042841517981028851e-03 3.042216777508795125e-03 6.199501006672937550e-07 2.195699300510185833e-10 4.570801636675989432e-09
-8.918918918918919303e+00 3.134515630615941455e-03 3.133845271458882836e-03 6.652672969397749676e-07 2.398506076096545995e-10 4.852009511260221003e-09
-8.898898898898899290e+00 3.228629251153406887e-03 3.227910069255743135e-03 7.137699378273513440e-07 2.619578515554704700e-10 5.150001984674922830e-09
-8.878878878878879277e+00 3.325236590014653097e-03 3.324465165858230334e-03 7.656723562866511130e-07 2.860517798004240951e-10 5.465748356270598104e-09
-8.858858858858859264e+00 3.424392729583298350e-03 3.423565414396822788e-03 8.212026084291428956e-07 3.123061424770882972e-10 5.800271904470252419e-09
-8.838838838838839251e+00 3.526153628397382059e-03 3.525266529532125170e-03 8.806033030370234938e-07 3.409094463073416115e-10 6.154652773562935912e-09
-8.818818818818819238e+00 3.630576125050790411e-03 3.629625090475723740e-03 9.441324778896990125e-07 3.720661685331377044e-10 6.530031007974183593e-09
-8.798798798798799226e+00 3.737717941794481153e-03 3.736698543661347380e-03 1.012064525325451209e-06 4.059980672728944281e-10 6.927609741159941214e-09
-8.778778778778779213e+00 3.847637687828175598e-03 3.846545205054458481e-03 1.084691169574954542e-06 4.429455956706361415e-10 7.348658546595422711e-09
-8.758758758758759200e+00 3.960394862272940443e-03 3.959224262088033471e-03 1.162322498519609771e-06 4.831694277437278171e-10 7.794516958669488450e-09
-8.738738738738739187e+00 4.076049856815333952e-03 4.074795775212409002e-03 1.245288052648618898e-06 5.269521044112403376e-10 8.266598171648562986e-09
-8.718718718718719174e+00 4.194663958013736434e-03 4.193320679046888544e-03 1.333937974114093593e-06 5.745998088010493088e-10 8.766392925241408175e-09
-8.698698698698699161e+00 4.316299349257479712e-03 4.314860783120699587e-03 1.428644218913715472e-06 6.264442805923996639e-10 9.295473585680339202e-09
-8.678678678678679148e+00 4.441019112369604116e-03 4.439478772190927694e-03 1.529801835365507779e-06 6.828448798545465096e-10 9.855498431632072813e-09
-8.658658658658659135e+00 4.568887228844025969e-03 4.567238206124881426e-03 1.637830312179255534e-06 7.441908115941645843e-10 1.044821615466921509e-08
-8.638638638638639122e+00 4.699968580708026485e-03 4.698203519334345248e-03 1.753174999574199026e-06 8.109035230276513657e-10 1.107547058446364827e-08
-8.618618618618619109e+00 4.834328951001109174e-03 4.832440019749130629e-03 1.876308607042967573e-06 8.834392864524288818e-10 1.173920564931553647e-08
-8.598598598598599096e+00 4.972035023861406423e-03 4.970013887317325206e-03 2.007732781517328836e-06 9.622919815073895560e-10 1.244147058309982641e-08
-8.578578578578579084e+00 5.113154384210831516e-03 5.110992172019497570e-03 2.147979769852416480e-06 1.047996091590633839e-09 1.318442539019888821e-08
-8.558558558558559071e+00 5.257755517030500252e-03 5.255442791384277480e-03 2.297614169712766658e-06 1.141129930245975045e-09 1.397034658050025269e-08
-8.538538538538539058e+00 5.405907806217986195e-03 5.403434527492568216e-03 2.457234773115859910e-06 1.242319114443238165e-09 1.480163318706302558e-08
-8.518518518518519045e+00 5.557681533018204306e-03 5.555037023457754485e-03 2.627476507066964150e-06 1.352240302864779132e-09 1.568081307960905978e-08
-8.498498498498499032e+00 5.713147874019899874e-03 5.710320779369190344e-03 2.809012475903137190e-06 1.471625218577070697e-09 1.661054958756365151e-08
-8.478478478478479019e+00 5.872378898709965100e-03 5.869357147686386951e-03 3.002556110154326953e-06 1.601264976816245686e-09 1.759364844696631496e-08
-8.458458458458459006e+00 6.035447566578015614e-03 6.032218328071263513e-03 3.208863426925685875e-06 1.742014740055390792e-09 1.863306508618831524e-08
-8.438438438438438993e+00 6.202427723763892509e-03 6.198977361645894267e-03 3.428735407007567496e-06 1.894798724054753953e-09 1.973191226603590228e-08
-8.418418418418418980e+00 6.373394099241072933e-03 6.369708124663274462e-03 3.663020494128437650e-06 2.060615580229299865e-09 2.089346809048579097e-08
-8.398398398398398967e+00 6.548422300529243775e-03 6.544485321578676074e-03 3.912617221980982873e-06 2.240544181407755325e-09 2.212118440499134603e-08
-8.378378378378378954e+00 6.727588808929541898e-03 6.723384477509228990e-03 4.178476974873354926e-06 2.435749839909449056e-09 2.341869560001853054e-08
-8.358358358358358942e+00 6.910970974276381580e-03 6.906481930069469262e-03 4.461606888085604730e-06 2.647490988837052291e-09 2.478982783821923864e-08
-8.338338338338338929e+00 7.098647009200083867e-03 7.093854820570754706e-03 4.763072894246121844e-06 2.877126359581551960e-09 2.623860872442513495e-08
-8.318318318318318916e+00 7.290695982894869476e-03 7.285581084572455984e-03 5.084002922284399102e-06 3.126122690768083257e-09 2.776927743845235216e-08
-8.298298298298298903e+00 7.487197814387197559e-03 7.481739441773074123e-03 5.425590255764743801e-06 3.396063006246342396e-09 2.938629535154507734e-08
-8.278278278278278890e+00 7.688233265299835098e-03 7.682409385229523914e-03 5.789097057660460384e-06 3.688655502253678572e-09 3.109435714815533849e-08
-8.258258258258258877e+00 7.893883932107437218e-03 7.887671169892985709e-03 6.175858068889966891e-06 4.005743086564156202e-09 3.289840247565693362e-08
-8.238238238238238864e+00 8.104232237879885337e-03 8.097605800449918928e-03 6.587284488205057435e-06 4.349313615289695423e-09 3.480362814553025834e-08
-8.218218218218218851e+00 8.319361423510099329e-03 8.312295018457016224e-03 7.024868041297213563e-06 4.721510876030925159e-09 3.681550091052305258e-08
-8.198198198198198838e+00 8.539355538423516051e-03 8.531821288759034241e-03 7.490185247269966594e-06 5.124646369296692828e-09 3.893977084330276247e-08
-8.178178178178178825e+00 8.764299430766966936e-03 8.756267785178763891e-03 7.984901890915384548e-06 5.561211943530312585e-09 4.118248534315775336e-08
-8.158158158158158813e+00 8.994278737075112398e-03 8.985718375468442973e-03 8.510777709528320953e-06 6.033893342713071888e-09 4.355000379839085653e-08
-8.138138138138138800e+00 9.229379871413355765e-03 9.220257605512399701e-03 9.069671303295494583e-06 6.545584729369484713e-09 4.604901293317087902e-08
-8.118118118118118787e+00 9.469690013996492559e-03 9.459970682770766845e-03 9.663545278606176610e-06 7.099404249889071171e-09 4.868654286877168130e-08
-8.098098098098098774e+00 9.715297099283067353e-03 9.704943458954473981e-03 1.029447163394785378e-05 7.698710713419326672e-09 5.146998393033652155e-08
-8.078078078078078761e+00 9.966289803546118237e-03 9.955262411922051469e-03 1.096463739837353851e-05 8.347121460186664791e-09 5.440710423155491762e-08
-8.058058058058058748e+00 1.022275753192138439e-02 1.021101462678895670e-02 1.167635053285649287e-05 9.048531499982134596e-09 5.750606807093557561e-08
-8.038038038038038735e+00 1.048479040493500471e-02 1.047228777624063800e-02 1.243204610518542695e-05 9.807134006722066145e-09 6.077545517469982676e-08
-8.018018018018018722e+00 1.075247924451314813e-02 1.073917010004067120e-02 1.323429274939414934e-05 1.062744226047597378e-08 6.422428082271143163e-08
-7.997997997997997821e+00 1.102591555947699670e-02 1.101175038372589725e-02 1.408579942106945353e-05 1.151431313416235113e-08 6.786201689529728917e-08
-7.977977977977977808e+00 1.130519153052687679e-02 1.129011793648053257e-02 1.498942246023459907e-05 1.247297222826502258e-08 7.169861388030152752e-08
-7.957957957957957795e+00 1.159039999472061440e-02 1.157436256818210503e-02 1.594817297386661481e-05 1.350904076343771712e-08 7.574452388126251260e-08
-7.937937937937937782e+00 1.188163442945131508e-02 1.186457456561182747e-02 1.696522455047045323e-05 1.462856434775979383e-08 8.001072466919220486e-08
-7.917917917917917769e+00 1.217898893593107219e-02 1.216084466782300227e-02 1.804392131950506890e-05 1.583804374270660874e-08 8.450874482209436865e-08
-7.897897897897897757e+00 1.248255822218776248e-02 1.246326404066117229e-02 1.918778636883158054e-05 1.714446775961686523e-08 8.925068999806231623e-08
-7.877877877877877744e+00 1.279243758558280819e-02 1.277192425043025686e-02 2.040053053373465483e-05 1.855534842661162282e-08 9.424927038956694226e-08
-7.857857857857857731e+00 1.310872289485882219e-02 1.308691723669938752e-02 2.168606157145328399e-05 2.007875857455326065e-08 9.951782940837155753e-08
-7.837837837837837718e+00 1.343151057172681760e-02 1.340833528424561875e-02 2.304849373554606975e-05 2.172337199976584320e-08 1.050703736523995630e-07
-7.817817817817817705e+00 1.376089757200360704e-02 1.373627099412821906e-02 2.449215776480861788e-05 2.349850637088763543e-08 1.109216042078356256e-07
-7.797797797797797692e+00 1.409698136631088415e-02 1.407081725389063009e-02 2.602161130185629635e-05 2.541416905742420764e-08 1.170869493417560709e-07
-7.777777777777777679e+00 1.443985992034854324e-02 1.441206720688694744e-02 2.764164975688481341e-05 2.748110606833778480e-08 1.235825986426756606e-07
-7.757757757757757666e+00 1.478963167475554411e-02 1.476011422073005355e-02 2.935731763252094953e-05 2.971085430038502151e-08 1.304255386685453153e-07
-7.737737737737737653e+00 1.514639552457284176e-02 1.511505185485929187e-02 3.117392032607823964e-05 3.211579730791841911e-08 1.376335901639711213e-07
-7.717717717717717640e+00 1.551025079832362222e-02 1.547697382722595418e-02 3.309703642593815121e-05 3.470922481853880713e-08 1.452254469107127601e-07
-7.697697697697697627e+00 1.588129723672741106e-02 1.584597398009572264e-02 3.513253051917677468e-05 3.750539623235661349e-08 1.532207162779035374e-07
-7.677677677677677615e+00 1.625963497106526490e-02 1.622214624496740032e-02 3.728656652796820945e-05 4.051960835671688352e-08 1.616399615408741070e-07
-7.657657657657657602e+00 1.664536450121475650e-02 1.660558460660838120e-02 3.956562159269121006e-05 4.376826764311763432e-08 1.705047460400030721e-07
-7.637637637637637589e+00 1.703858667337396215e-02 1.699638306620742181e-02 4.197650052007518065e-05 4.726896720872040346e-08 1.798376792536136013e-07
-7.617617617617617576e+00 1.743940265749523849e-02 1.739463560364631900e-02 4.452635081511565924e-05 5.104056894137657030e-08 1.896624648616410994e-07
-7.597597597597597563e+00 1.784791392445042590e-02 1.780043613889265366e-02 4.722267831588996439e-05 5.510329100448970867e-08 2.000039508795602559e-07
-7.577577577577577550e+00 1.826422222295004394e-02 1.821387849251622851e-02 5.007336345079448477e-05 5.947880107637206943e-08 2.108881819449392327e-07
-7.557557557557557537e+00 1.868842955624046981e-02 1.863505634533283925e-02 5.308667813811415758e-05 6.419031567804926437e-08 2.223424538419279546e-07
-7.537537537537537524e+00 1.912063815860402805e-02 1.906406319717949410e-02 5.627130334821800863e-05 6.926270596378136928e-08 2.343953703520355693e-07
-7.517517517517517511e+00 1.956095047168792539e-02 1.950099232482598033e-02 5.963634734904916428e-05 7.472261036995658346e-08 2.470769025226988947e-07
-7.497497497497497498e+00 2.000946912068934588e-02 1.994593673902840883e-02 6.319136465594690289e-05 8.059855454049557770e-08 2.604184504483589317e-07
-7.477477477477477485e+00 2.046629689042492664e-02 2.039898914073109623e-02 6.694637570719910865e-05 8.692107897055687994e-08 2.744529076621072148e-07
-7.457457457457457473e+00 2.093153670131403174e-02 2.086024187642388644e-02 7.091188728707058459e-05 9.372287483521571706e-08 2.892147282393906539e-07
-7.437437437437437460e+00 2.140529158530642476e-02 2.132978689266281508e-02 7.509891371839467946e-05 1.010389284959022277e-07 3.047399967187845355e-07
-7.417417417417417447e+00 2.188766466178602640e-02 2.180771568976273139e-02 7.951899884714059836e-05 1.089066752048735755e-07 3.210665009485023179e-07
-7.397397397397397434e+00 2.237875911348349151e-02 2.229411927467127991e-02 8.418423884168218260e-05 1.173661625568214458e-07 3.382338079710303364e-07
-7.377377377377377421e+00 2.287867816243165792e-02 2.278908811303453560e-02 8.910730582979280471e-05 1.264602242670172906e-07 3.562833430621368166e-07
-7.357357357357357408e+00 2.338752504599890883e-02 2.329271208046530817e-02 9.430147239667267312e-05 1.362346648871993298e-07 3.752584720444791849e-07
-7.337337337337337395e+00 2.390540299303648905e-02 2.380508041302580383e-02 9.978063696758173091e-05 1.467384561037638785e-07 3.952045870000840232e-07
-7.317317317317317382e+00 2.443241520017730428e-02 2.432628165693760322e-02 1.055593500988929881e-04 1.580239452978471435e-07 4.161691955101947234e-07
-7.297297297297297369e+00 2.496866480832429444e-02 2.485640361753204547e-02 1.116528417016116016e-04 1.701470770835810914e-07 4.382020135552621149e-07
-7.277277277277277356e+00 2.551425487936814437e-02 2.539553330745574974e-02 1.180770492216024490e-04 1.831676285793235156e-07 4.613550622123187915e-07
-7.257257257257257343e+00 2.606928837317456366e-02 2.594375689414611316e-02 1.248486468009539908e-04 1.971494592069802147e-07 4.856827682914912755e-07
-7.237237237237237331e+00 2.663386812488289720e-02 2.650115964659292833e-02 1.319850754450544101e-04 2.121607758568341185e-07 5.112420690581182178e-07
-7.217217217217217318e+00 2.720809682255866807e-02 2.706782588140308615e-02 1.395045742200893223e-04 2.282744142995503855e-07 5.380925211917177110e-07
-7.197197197197197305e+00 2.779207698524350720e-02 2.764383890818583947e-02 1.474262125057600127e-04 2.455681377734021331e-07 5.662964141380045340e-07
-7.177177177177177292e+00 2.838591094144731278e-02 2.822928097427747363e-02 1.557699233280968065e-04 2.641249537232804072e-07 5.959188880152086831e-07
-7.157157157157157279e+00 2.898970080812789812e-02 2.882423320882466708e-02 1.645565377972720488e-04 2.840334497188233939e-07 6.270280562411531516e-07
-7.137137137137137266e+00 2.960354847020494132e-02 2.942877556624694246e-02 1.738078206753152465e-04 3.053881496321330843e-07 6.596951330528879281e-07
-7.117117117117117253e+00 3.022755556065529967e-02 3.004298676909938556e-02 1.835465070986054916e-04 3.282898912110627816e-07 6.939945660961383741e-07
-7.097097097097097240e+00 3.086182344123813981e-02 3.066694425035770832e-02 1.937963404799255434e-04 3.528462262421330578e-07 7.300041742674590167e-07
-7.077077077077077227e+00 3.150645318389889982e-02 3.130072409514857157e-02 2.045821116147669629e-04 3.791718445578148630e-07 7.678052909977343016e-07
-7.057057057057057214e+00 3.216154555290184208e-02 3.194440098194906846e-02 2.159296990163995448e-04 4.073890232062528932e-07 8.074829131715598073e-07
-7.037037037037037202e+00 3.282720098774194462e-02 3.259804812327986995e-02 2.278661105040230496e-04 4.376281021677398725e-07 8.491258558831069485e-07
-7.017017017017017189e+00 3.350351958688719406e-02 3.326173720591781013e-02 2.404195260680737497e-04 4.700279880712882397e-07 8.928269132352574258e-07
-6.996996996996997176e+00 3.419060109240354417e-02 3.393553833065426212e-02 2.536193420364504987e-04 5.047366874367738145e-07 9.386830253951580753e-07
-6.976976976976977163e+00 3.488854487551466821e-02 3.461951995162641793e-02 2.674962165650768406e-04 5.419118710432990777e-07 9.867954521258140800e-07
-6.956956956956957150e+00 3.559744992314989309e-02 3.531374881524994291e-02 2.820821164758256891e-04 5.817214711028808727e-07 1.037269953020070404e-06
-6.936936936936937137e+00 3.631741482553373784e-02 3.601828989878172460e-02 2.974103654643415291e-04 6.243443130002810223e-07 1.090216974670030496e-06
-6.916916916916917124e+00 3.704853776487099931e-02 3.673320634854271988e-02 3.135156936998202389e-04 6.699707834449886973e-07 1.145751845012068335e-06
-6.896896896896897111e+00 3.779091650518176526e-02 3.745855941783151483e-02 3.304342888381835153e-04 7.188035369701142658e-07 1.203994975094600151e-06
-6.876876876876877098e+00 3.854464838334102639e-02 3.819440840456021780e-02 3.482038484694776736e-04 7.710582428053081564e-07 1.265072068523157481e-06
-6.856856856856857085e+00 3.930983030137757961e-02 3.894081058864488215e-02 3.668636340196047623e-04 8.269643742470289264e-07 1.329114338844723334e-06
-6.836836836836837072e+00 4.008655872008736604e-02 3.969782116918376541e-02 3.864545261257107574e-04 8.867660427494877674e-07 1.396258735140932095e-06
-6.816816816816817060e+00 4.087492965401626210e-02 4.046549320145735595e-02 4.070190815037382209e-04 9.507228790637245588e-07 1.466648176107493691e-06
-6.796796796796797047e+00 4.167503866786723826e-02 4.124387753378477156e-02 4.286015913256986101e-04 1.019110963860424721e-06 1.540431792905195761e-06
-6.776776776776776146e+00 4.248698087438714660e-02 4.203302274427242469e-02 4.512481411232581669e-04 1.092223810384580142e-06 1.617765181075948576e-06
-6.756756756756756133e+00 4.331085093378748280e-02 4.283297507749071753e-02 4.750066722331368167e-04 1.170373401806823889e-06 1.698810661825551522e-06
-6.736736736736736120e+00 4.414674305475421723e-02 4.364377838111647284e-02 4.999270447987014775e-04 1.253891286057752526e-06 1.783737552983541648e-06
-6.716716716716716107e+00 4.499475099710013859e-02 4.446547404257825825e-02 5.260611023408625405e-04 1.343129731057242342e-06 1.872722449958786126e-06
-6.696696696696696094e+00 4.585496807611406933e-02 4.529810092574355906e-02 5.534627379101071578e-04 1.438462943381674753e-06 1.965949517018613595e-06
-6.676676676676676081e+00 4.672748716865965379e-02 4.614169530768679611e-02 5.821879618300800606e-04 1.540288353547292860e-06 2.063610789228007814e-06
-6.656656656656656068e+00 4.761240072107632976e-02 4.699629081557808036e-02 6.122949710416315328e-04 1.649027971228582153e-06 2.165906485394741499e-06
-6.636636636636636055e+00 4.850980075893435856e-02 4.786191836373341474e-02 6.438442200546910191e-04 1.765129813876078436e-06 2.273045332375418763e-06
-6.616616616616616042e+00 4.941977889869438728e-02 4.873860609086731743e-02 6.768984935136156036e-04 1.889069412348840195e-06 2.385244901107126566e-06
-6.596596596596596029e+00 5.034242636132190557e-02 4.962637929758990235e-02 7.115229803799306887e-04 2.021351397333119864e-06 2.502731954738899727e-06
-6.576576576576576016e+00 5.127783398790484309e-02 5.052526038419062615e-02 7.477853497344951047e-04 2.162511170480194957e-06 2.625742809247069642e-06
-6.556556556556556004e+00 5.222609225732231797e-02 5.143526878875188946e-02 7.857558281991429069e-04 2.313116664363784370e-06 2.754523706928655022e-06
-6.536536536536535991e+00 5.318729130601045074e-02 5.235642092563592281e-02 8.255072789758266614e-04 2.473770195530182401e-06 2.889331203177012332e-06
-6.516516516516515978e+00 5.416152094987015247e-02 5.328873012438902629e-02 8.671152824990737296e-04 2.645110415093141936e-06 3.030432566954385482e-06
-6.496496496496495965e+00 5.514887070836006072e-02 5.423220656910784226e-02 9.106582186953235229e-04 2.827814361510031736e-06 3.178106195386583967e-06
-6.476476476476475952e+00 5.614942983081615963e-02 5.518685723831255607e-02 9.562173508403232474e-04 3.022599620366602184e-06 3.332642042915433305e-06
-6.456456456456455939e+00 5.716328732503756643e-02 5.615268584537264768e-02 1.003876911003266864e-03 3.230226596194346973e-06 3.494342065455878388e-06
-6.436436436436435926e+00 5.819053198817639161e-02 5.712969277953104663e-02 1.053724187063777252e-03 3.451500901547647983e-06 3.663520680015265866e-06
-6.416416416416415913e+00 5.923125243996713030e-02 5.811787504757300049e-02 1.105849611285114652e-03 3.687275868777004035e-06 3.840505240243745869e-06
-6.396396396396395900e+00 6.028553715832894039e-02 5.911722621618621665e-02 1.160346850424176426e-03 3.938455190150615950e-06 4.025636528395950203e-06
-6.376376376376375887e+00 6.135347451737188651e-02 6.012773635505955228e-02 1.217312897355945969e-03 4.205995692198744514e-06 4.219269264195652632e-06
-6.356356356356355874e+00 6.243515282783552306e-02 6.114939198076706911e-02 1.276848164186962769e-03 4.490910250384009353e-06 4.421772631106661873e-06
-6.336336336336335862e+00 6.353066037998562898e-02 6.218217600148537999e-02 1.339056576829275678e-03 4.794270850436403996e-06 4.633530820525096235e-06
-6.316316316316315849e+00 6.464008548899227713e-02 6.322606766259186717e-02 1.404045671003045694e-03 5.117211802933804841e-06 4.854943594420091333e-06
-6.296296296296295836e+00 6.576351654280920833e-02 6.428104249319172014e-02 1.471926689632572539e-03 5.460933117957781925e-06 5.086426866961964266e-06
-6.276276276276275823e+00 6.690104205257160763e-02 6.534707225362194893e-02 1.542814681597063503e-03 5.826704046910062478e-06 5.328413305689241692e-06
-6.256256256256255810e+00 6.805275070552591066e-02 6.642412488398050097e-02 1.616828601793798229e-03 6.215866798837922378e-06 5.581352952778153976e-06
-6.236236236236235797e+00 6.921873142050248562e-02 6.751216445372897057e-02 1.694091412467642072e-03 6.629840438885622896e-06 5.845713866990797203e-06
-6.216216216216215784e+00 7.039907340593770657e-02 6.861115111241698761e-02 1.774730185757061179e-03 7.070124976765878132e-06 6.121982786890586560e-06
-6.196196196196195771e+00 7.159386622044898452e-02 6.972104104157687832e-02 1.858876207402737103e-03 7.538305653428229751e-06 6.410665815926535953e-06
